"","id","expl.name","expl.val","pred.name","pred.val"
"85",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN15_MAXNET",0.00745777496960013
"86",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN8_MAXNET",0.00830042344737193
"87",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN14_MAXNET",0.00471670731988843
"88",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN11_MAXNET",0.00597845769205326
"89",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN30_MAXNET",0.00448754777209296
"90",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN31_MAXNET",0.0059499185520585
"91",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN10_MAXNET",0.00608303128550033
"92",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN12_MAXNET",0.00630483211935138
"93",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN26_MAXNET",0.0052983145506841
"94",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN9_MAXNET",0.00709396341936203
"95",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN3_MAXNET",0.00394778501032985
"96",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN2_MAXNET",0.00599862226957179
"97",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN29_MAXNET",0.00617187014276942
"98",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN18_MAXNET",0.00631225405187048
"99",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN1_MAXNET",0.00688607223906283
"100",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN16_MAXNET",0.00508477004105225
"101",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN21_MAXNET",0.00638231110687239
"102",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN11_MAXNET",0.00830210130083341
"103",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN23_MAXNET",0.012380296338138
"104",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN6_MAXNET",0.0101383431037163
"105",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN17_MAXNET",0.00637147426863673
"106",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN12_MAXNET",0.0086403476520794
"107",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN14_MAXNET",0.00671455325595994
"108",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN5_MAXNET",0.00836266503121912
"109",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN19_MAXNET",0.00833584234652138
"110",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN20_MAXNET",0.00662537562609038
"111",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN32_MAXNET",0.00837085167610307
"112",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN15_MAXNET",0.0101153059529413
"113",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN27_MAXNET",0.00777562596857172
"114",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN28_MAXNET",0.00723069576149369
"115",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN30_MAXNET",0.00642306191561641
"116",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN4_MAXNET",0.00811422505215964
"117",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN25_MAXNET",0.00504903565619909
"118",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN2_MAXNET",0.00831249281128914
"119",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN31_MAXNET",0.00825059644671619
"120",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN3_MAXNET",0.00566655122116699
"121",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN24_MAXNET",0.00659630752718305
"122",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN22_MAXNET",0.00808083851056223
"123",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN10_MAXNET",0.00830110684538913
"124",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN13_MAXNET",0.00896101276186026
"125",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN8_MAXNET",0.0112417336743402
"126",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN26_MAXNET",0.0074713438519723
"127",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN9_MAXNET",0.0097222413905963
"128",4,"Bio18",70.2727272727273,"keteleeria_allData_RUN7_MAXNET",0.00410302075391044
"129",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN18_MAXNET",0.00877562535916782
"130",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN32_MAXNET",0.0116454431091542
"131",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN30_MAXNET",0.00918567552491079
"132",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN28_MAXNET",0.00993085380601741
"133",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN17_MAXNET",0.00904606066600082
"134",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN19_MAXNET",0.0115737342896572
"135",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN12_MAXNET",0.0118307140443525
"136",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN22_MAXNET",0.0112698205268091
"137",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN27_MAXNET",0.0108848079869332
"138",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN1_MAXNET",0.0096742941704075
"139",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN3_MAXNET",0.00812751898263079
"140",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN25_MAXNET",0.00725510256276418
"141",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN16_MAXNET",0.00728061271531503
"142",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN6_MAXNET",0.0138071888856277
"143",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN14_MAXNET",0.00955050249156097
"144",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN21_MAXNET",0.0089674485393874
"145",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN2_MAXNET",0.0115085672934959
"146",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN31_MAXNET",0.0114306565982181
"147",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN20_MAXNET",0.00928153449105869
"148",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN29_MAXNET",0.00869962226562375
"149",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN5_MAXNET",0.0115212769222109
"150",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN23_MAXNET",0.0166552665781131
"151",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN13_MAXNET",0.0123956725621285
"152",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN10_MAXNET",0.0113187560812832
"153",5,"Bio18",93.6969696969697,"keteleeria_allData_RUN15_MAXNET",0.0137067535593626
