"","full.name","PA","run","algo","expl.var","rand","var.imp"
"78","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",8,0.00884700000000005
"79","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",8,0.000744999999999996
"80","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio15",8,0.00313200000000002
"81","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",9,0.537342
"82","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",9,0.158662
"83","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",9,0.01078
"84","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",9,0.00103600000000004
"85","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",9,8.50000000000017e-05
"86","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",9,0.021166
"87","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",9,0
"88","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",9,0.00866199999999995
"89","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",9,0.000690999999999997
"90","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio15",9,0.00273500000000004
"91","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",10,0.581932
"92","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",10,0.16945
"93","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",10,0.011405
"94","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",10,0.000801000000000052
"95","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",10,8.60000000000305e-05
"96","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",10,0.019566
"97","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",10,0
"98","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",10,0.00680099999999995
"99","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",10,0.000773000000000024
"100","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio15",10,0.00286500000000001
"101","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",1,0.07175
"102","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",1,0.018398
"103","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",1,0.00849699999999998
"104","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",1,0.038421
"105","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",1,0.016065
"106","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",1,0.00973800000000002
"107","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",1,0.044387
"108","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",1,0.010678
"109","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",1,0.0146500000000001
"110","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",1,0.00739400000000001
"111","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",2,0.0757060000000001
"112","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",2,0.017696
"113","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",2,0.00831400000000004
"114","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio13",2,0.038434
"115","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio2",2,0.018018
"116","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio5",2,0.00973199999999996
"117","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio12",2,0.0417
"118","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio4",2,0.011351
"119","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio8",2,0.015127
"120","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio15",2,0.00831099999999996
"121","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio18",3,0.076874
"122","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio6",3,0.019069
"123","keteleeria_allData_RUN1_RF","allData","RUN1","RF","Bio3",3,0.00768000000000002
