"expl.name","expl.val","avg_pred_val","std_dev_pred_val"
"Bio3",44.4005156622993,0.445028447682349,0.0142646219046926
"Bio3",45.1411188299006,0.443673547151259,0.0148405143015541
"Bio3",45.8817219975019,0.442319929481773,0.0154275675546558
"Bio3",46.6223251651032,0.440967631553674,0.0160243180596519
"Bio3",47.3629283327045,0.439616690025896,0.0166294860582789
"Bio3",48.1035315003058,0.438267141330537,0.0172419507601218
"Bio3",48.8441346679071,0.436897279257061,0.0178807700319205
"Bio3",49.5847378355084,0.434431213494747,0.0184591433435186
"Bio3",50.3253410031097,0.430688824261165,0.0191793106456648
"Bio3",51.065944170711,0.426461586486093,0.0201131973941878
"Bio3",51.8065473383123,0.422077905487433,0.021219976246631
"Bio3",52.5471505059136,0.417710900026326,0.0224659237476236
"Bio3",53.2877536735149,0.413361655421454,0.0238248863173796
"Bio3",54.0283568411162,0.4090312339873,0.0252742299280359
"Bio3",54.7689600087175,0.404720673715152,0.0267948406712212
"Bio3",55.5095631763189,0.400430798169505,0.0283710088880932
"Bio3",56.2501663439202,0.396162769843925,0.029989396178436
"Bio3",56.9907695115215,0.391804288169459,0.0315711513530336
"Bio3",57.7313726791228,0.387259671231664,0.033105818635974
"Bio3",58.4719758467241,0.382642116958533,0.0346442409496679
"Bio3",59.2125790143254,0.377946607256732,0.0360910800417592
"Bio3",59.9531821819267,0.37328338520715,0.0375846398974307
"Bio3",60.693785349528,0.368653605801159,0.0391140508179518
"Bio3",61.4343885171293,0.364058372470417,0.0406698540103919
"Bio3",62.1749916847306,0.359490610844561,0.0422537955994582
"Bio3",62.9155948523319,0.354909741357912,0.0438174043031864
"Bio3",63.6561980199332,0.35026160089221,0.0453174966069178
"Bio3",64.3968011875345,0.344963140177122,0.0467952411895459
"Bio3",65.1374043551358,0.337479975954434,0.0478801261874786
"Bio3",65.8780075227371,0.329275639483883,0.0490470119615988
"Bio3",66.6186106903384,0.320738893403875,0.0500581450582376
"Bio3",67.3592138579397,0.312348179831331,0.0512198415143277
"Bio3",68.0998170255411,0.304108504598969,0.0525034190091004
"Bio3",68.8404201931424,0.296024270281042,0.053881897082185
"Bio3",69.5810233607437,0.288099282356879,0.0553305724324057
"Bio3",70.321626528345,0.280336760176632,0.0568273150200491
"Bio3",71.0622296959463,0.272739352208679,0.0583526542481578
"Bio3",71.8028328635476,0.265309155020588,0.0598897206399266
"Bio3",72.5434360311489,0.258047735434207,0.0614240969460745
"Bio3",73.2840391987502,0.250956155298511,0.0629436192234059
"Bio3",74.0246423663515,0.244034998339372,0.064438156223491
"Bio3",74.7652455339528,0.237284398571108,0.0658993856414569
"Bio3",75.5058487015541,0.230704069788374,0.0673205785425709
"Bio3",76.2464518691554,0.224293335696582,0.0686963982576159
"Bio3",76.9870550367567,0.218051160282444,0.0700227167189371
"Bio3",77.727658204358,0.211976178071847,0.0712964491228114
