"","full.name","PA","run","algo","expl.var","rand","var.imp"
"85","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio5",9,0.00261800000000001
"86","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio13",9,0.002444
"87","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio6",9,0.035474
"88","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio12",9,0.00492400000000004
"89","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio8",9,0.00474699999999995
"90","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio19",9,0.00530200000000003
"91","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio3",10,0.0696329999999999
"92","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio4",10,0.062711
"93","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio18",10,0.001664
"94","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio2",10,0.00163899999999995
"95","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio5",10,0.00256000000000001
"96","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio13",10,0.00256999999999996
"97","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio6",10,0.035297
"98","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio12",10,0.00482800000000005
"99","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio8",10,0.00532299999999997
"100","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio19",10,0.00522199999999995
"101","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",1,0.137189
"102","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",1,0.262455
"103","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",1,0.000450999999999979
"104","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",1,5.80000000000025e-05
"105","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",1,7.00000000000145e-05
"106","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",1,6.49999999999817e-05
"107","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",1,9.99999999995449e-06
"108","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",1,4.000000000004e-06
"109","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",1,0.000654000000000043
"110","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",1,0.000132000000000021
"111","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",2,0.137612
"112","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",2,0.272972
"113","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",2,0.000460000000000016
"114","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",2,5.90000000000312e-05
"115","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",2,8.30000000000553e-05
"116","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",2,8.3999999999973e-05
"117","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",2,6.99999999997925e-06
"118","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",2,4.000000000004e-06
"119","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",2,0.000650000000000039
"120","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",2,0.000113999999999947
"121","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",3,0.144239
"122","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",3,0.251939
"123","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",3,0.00044999999999995
"124","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",3,4.59999999999905e-05
"125","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",3,7.9999999999969e-05
"126","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",3,8.09999999999977e-05
"127","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",3,9.00000000003676e-06
"128","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",3,2.99999999997524e-06
"129","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",3,0.000690999999999997
"130","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",3,0.000124000000000013
"131","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",4,0.143291
"132","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",4,0.268096
"133","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",4,0.000452000000000008
"134","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",4,5.80000000000025e-05
"135","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",4,7.40000000000185e-05
"136","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",4,7.90000000000513e-05
"137","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio6",4,9.99999999995449e-06
"138","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio12",4,5.00000000003276e-06
"139","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio8",4,0.000600999999999963
"140","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio19",4,0.000126999999999988
"141","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio3",5,0.138646
"142","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio4",5,0.258467
"143","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio18",5,0.000431999999999988
"144","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio2",5,4.09999999999577e-05
"145","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio5",5,7.50000000000473e-05
"146","dacrycarpus_allData_RUN1_GBM","allData","RUN1","GBM","Bio13",5,8.3999999999973e-05
