"Longitude","Latitude","presence"
99.125,2.29166666666667,1
173.041666666667,-41.2083333333333,1
170.875,-44.4583333333333,1
175.041666666667,-37.0416666666667,1
175.875,-37.625,1
170.708333333333,-45.7916666666667,1
171.041666666667,-43.0416666666667,1
170.458333333333,-43.0416666666667,1
175.875,-38.875,1
176.125,-38.125,1
117.125,-8.54166666666666,1
170.791666666667,-43.125,1
174.791666666667,-36.7083333333333,1
177.791666666667,-38.125,1
177.625,-38.2083333333333,1
175.125,-39.375,1
175.125,-39.4583333333333,1
175.208333333333,-39.4583333333333,1
175.125,-40.9583333333333,1
173.541666666667,-35.7916666666667,1
174.791666666667,-37.7916666666667,1
173.125,-42.5416666666667,1
172.708333333333,-43.5416666666667,1
176.875,-39.125,1
176.708333333333,-39.125,1
176.791666666667,-39.125,1
175.291666666667,-38.2916666666667,1
172.125,-41.125,1
174.125,-35.625,1
173.875,-41.2916666666667,1
176.375,-37.7083333333333,1
173.291666666667,-41.375,1
167.958333333333,-44.375,1
178.291666666667,-37.875,1
172.041666666667,-41.5416666666667,1
171.708333333333,-41.875,1
174.791666666667,-36.375,1
172.125,-40.9583333333333,1
172.875,-41.125,1
176.458333333333,-39.125,1
173.875,-35.125,1
175.541666666667,-40.0416666666667,1
174.125,-35.2083333333333,1
174.958333333333,-37.375,1
175.875,-38.625,1
170.041666666667,-46.0416666666667,1
106.791666666667,-6.625,1
176.041666666667,-40.375,1
175.375,-40.9583333333333,1
174.791666666667,-37.2916666666667,1
168.125,-44.7083333333333,1
171.708333333333,-41.7083333333333,1
176.125,-38.2916666666667,1
169.708333333333,-46.4583333333333,1
169.875,-43.625,1
173.041666666667,-34.625,1
174.541666666667,-35.7916666666667,1
169.375,-45.2916666666667,1
172.208333333333,-40.9583333333333,1
173.791666666667,-41.5416666666667,1
176.458333333333,-39.2916666666667,1
108.708333333333,12.2083333333333,1
178.125,-37.625,1
176.208333333333,-40.5416666666667,1
174.541666666667,-38.9583333333333,1
171.041666666667,-44.125,1
173.041666666667,-41.125,1
168.708333333333,-46.2916666666667,1
175.625,-37.125,1
175.875,-40.9583333333333,1
174.541666666667,-36.5416666666667,1
175.125,-38.9583333333333,1
172.291666666667,-41.875,1
175.291666666667,-38.875,1
167.375,-46.125,1
174.625,-36.0416666666667,1
125.208333333333,-9.04166666666666,1
175.708333333333,-37.0416666666667,1
175.958333333333,-37.7083333333333,1
175.708333333333,-37.9583333333333,1
178.041666666667,-38.7083333333333,1
175.291666666667,-41.2083333333333,1
136.541666666667,-3.125,1
152.958333333333,-4.45833333333333,1
176.875,-39.2083333333333,1
174.958333333333,-38.625,1
171.291666666667,-42.375,1
167.875,-46.7083333333333,1
167.958333333333,-46.7083333333333,1
178.125,-38.0416666666667,1
174.291666666667,-39.0416666666667,1
174.625,-37.0416666666667,1
175.041666666667,-41.2083333333333,1
174.791666666667,-39.4583333333333,1
172.291666666667,-41.5416666666667,1
172.375,-41.7083333333333,1
172.375,-41.625,1
172.208333333333,-41.5416666666667,1
168.625,-44.2083333333333,1
168.708333333333,-44.2083333333333,1
173.041666666667,-40.7916666666667,1
175.875,-40.0416666666667,1
175.625,-40.875,1
175.208333333333,-40.125,1
173.291666666667,-35.4583333333333,1
171.625,-42.9583333333333,1
169.458333333333,-45.875,1
173.541666666667,-41.125,1
174.458333333333,-36.7083333333333,1
175.208333333333,-41.125,1
173.458333333333,-41.375,1
175.208333333333,-37.125,1
170.791666666667,-42.9583333333333,1
172.208333333333,-41.7916666666667,1
170.958333333333,-42.7083333333333,1
169.791666666667,-43.4583333333333,1
175.958333333333,-40.5416666666667,1
172.708333333333,-43.625,1
173.708333333333,-42.2916666666667,1
171.208333333333,-42.7083333333333,1
170.625,-43.0416666666667,1
172.875,-41.625,1
